Id,DummyName,LocationType,TimeId,WeatherId,WeatherRatio,WeatherChangeTime
80302,Northeast Path of Forgotten Portal,2,2,1,0,60
80302,Northeast Path of Forgotten Portal,2,3,3,30,60
80302,Northeast Path of Forgotten Portal,2,3,0,70,60
80302,Northeast Path of Forgotten Portal,2,3,2,0,60
80302,Northeast Path of Forgotten Portal,2,3,1,0,60
80303,Southwest Path of Forgotten Portal,2,0,0,70,60
80303,Southwest Path of Forgotten Portal,2,0,1,0,60
80303,Southwest Path of Forgotten Portal,2,0,3,30,60
80303,Southwest Path of Forgotten Portal,2,0,2,0,60
80303,Southwest Path of Forgotten Portal,2,1,2,0,60
80303,Southwest Path of Forgotten Portal,2,1,3,30,60
80303,Southwest Path of Forgotten Portal,2,1,1,0,60
80303,Southwest Path of Forgotten Portal,2,1,0,70,60
80303,Southwest Path of Forgotten Portal,2,2,0,70,60
80303,Southwest Path of Forgotten Portal,2,2,3,30,60
80303,Southwest Path of Forgotten Portal,2,2,2,0,60
80303,Southwest Path of Forgotten Portal,2,2,1,0,60
80303,Southwest Path of Forgotten Portal,2,3,1,0,60
80303,Southwest Path of Forgotten Portal,2,3,2,0,60
80303,Southwest Path of Forgotten Portal,2,3,3,30,60
80303,Southwest Path of Forgotten Portal,2,3,0,70,60
80304,Northwest Path of Forgotten Portal,2,0,0,70,60
80304,Northwest Path of Forgotten Portal,2,0,1,0,60
80304,Northwest Path of Forgotten Portal,2,0,3,30,60
80304,Northwest Path of Forgotten Portal,2,0,2,0,60
80304,Northwest Path of Forgotten Portal,2,1,2,0,60
80304,Northwest Path of Forgotten Portal,2,1,3,30,60
80304,Northwest Path of Forgotten Portal,2,1,1,0,60
80304,Northwest Path of Forgotten Portal,2,1,0,70,60
80304,Northwest Path of Forgotten Portal,2,2,0,70,60
80304,Northwest Path of Forgotten Portal,2,2,3,30,60
80304,Northwest Path of Forgotten Portal,2,2,2,0,60
80304,Northwest Path of Forgotten Portal,2,2,1,0,60
80304,Northwest Path of Forgotten Portal,2,3,1,0,60
80304,Northwest Path of Forgotten Portal,2,3,2,0,60
80304,Northwest Path of Forgotten Portal,2,3,3,30,60
80304,Northwest Path of Forgotten Portal,2,3,0,70,60
80400,Horizon West,2,0,0,70,60
80400,Horizon West,2,0,1,0,60
80400,Horizon West,2,0,3,30,60
80400,Horizon West,2,0,2,0,60
80400,Horizon West,2,1,2,0,60
80400,Horizon West,2,1,3,30,60
80400,Horizon West,2,1,1,0,60
80400,Horizon West,2,1,0,70,60
80400,Horizon West,2,2,0,70,60
80400,Horizon West,2,2,3,30,60
80400,Horizon West,2,2,2,0,60
80400,Horizon West,2,2,1,0,60
80400,Horizon West,2,3,1,0,60
80400,Horizon West,2,3,2,0,60
80400,Horizon West,2,3,3,30,60
80400,Horizon West,2,3,0,70,60
80401,Dead Spirit's Altar,2,0,0,70,60
80401,Dead Spirit's Altar,2,0,1,0,60
80401,Dead Spirit's Altar,2,0,3,30,60
80401,Dead Spirit's Altar,2,0,2,0,60
80401,Dead Spirit's Altar,2,1,2,0,60
80401,Dead Spirit's Altar,2,1,3,30,60
80401,Dead Spirit's Altar,2,1,1,0,60
80401,Dead Spirit's Altar,2,1,0,70,60
80401,Dead Spirit's Altar,2,2,0,70,60
80401,Dead Spirit's Altar,2,2,3,30,60
80401,Dead Spirit's Altar,2,2,2,0,60
80401,Dead Spirit's Altar,2,2,1,0,60
80401,Dead Spirit's Altar,2,3,1,0,60
80401,Dead Spirit's Altar,2,3,2,0,60
80401,Dead Spirit's Altar,2,3,3,30,60
80401,Dead Spirit's Altar,2,3,0,70,60
80402,Relics of Arid Moonlight 2nd Gate<8-4>,2,0,0,70,60
80402,Relics of Arid Moonlight 2nd Gate<8-4>,2,0,1,0,60
80402,Relics of Arid Moonlight 2nd Gate<8-4>,2,0,3,30,60
80402,Relics of Arid Moonlight 2nd Gate<8-4>,2,0,2,0,60
80402,Relics of Arid Moonlight 2nd Gate<8-4>,2,1,2,0,60
80402,Relics of Arid Moonlight 2nd Gate<8-4>,2,1,3,30,60
80402,Relics of Arid Moonlight 2nd Gate<8-4>,2,1,1,0,60
80402,Relics of Arid Moonlight 2nd Gate<8-4>,2,1,0,70,60
80402,Relics of Arid Moonlight 2nd Gate<8-4>,2,2,0,70,60
80402,Relics of Arid Moonlight 2nd Gate<8-4>,2,2,3,30,60
80402,Relics of Arid Moonlight 2nd Gate<8-4>,2,2,2,0,60
80402,Relics of Arid Moonlight 2nd Gate<8-4>,2,2,1,0,60
80402,Relics of Arid Moonlight 2nd Gate<8-4>,2,3,1,0,60
80402,Relics of Arid Moonlight 2nd Gate<8-4>,2,3,2,0,60
80402,Relics of Arid Moonlight 2nd Gate<8-4>,2,3,3,30,60
80402,Relics of Arid Moonlight 2nd Gate<8-4>,2,3,0,70,60
80500,Horizon NW,2,0,0,70,60
80500,Horizon NW,2,0,1,0,60
80500,Horizon NW,2,0,3,30,60
80500,Horizon NW,2,0,2,0,60
80500,Horizon NW,2,1,2,0,60
80500,Horizon NW,2,1,3,30,60
80500,Horizon NW,2,1,1,0,60
80500,Horizon NW,2,1,0,70,60
80500,Horizon NW,2,2,0,70,60
80500,Horizon NW,2,2,3,30,60
80500,Horizon NW,2,2,2,0,60
80500,Horizon NW,2,2,1,0,60
80500,Horizon NW,2,3,1,0,60
80500,Horizon NW,2,3,2,0,60
80500,Horizon NW,2,3,3,30,60
80500,Horizon NW,2,3,0,70,60
80501,Wolha Cemetery,2,0,0,0,60
80501,Wolha Cemetery,2,0,1,0,60
80501,Wolha Cemetery,2,0,3,100,60
80501,Wolha Cemetery,2,0,2,0,60
80501,Wolha Cemetery,2,1,2,0,60
80501,Wolha Cemetery,2,1,3,100,60
80501,Wolha Cemetery,2,1,1,0,60
80501,Wolha Cemetery,2,1,0,0,60
80501,Wolha Cemetery,2,2,0,0,60
80501,Wolha Cemetery,2,2,3,100,60
80501,Wolha Cemetery,2,2,2,0,60
80501,Wolha Cemetery,2,2,1,0,60
80501,Wolha Cemetery,2,3,1,0,60
80501,Wolha Cemetery,2,3,2,0,60
80501,Wolha Cemetery,2,3,3,100,60
80501,Wolha Cemetery,2,3,0,0,60
80502,Relics of Arid Moonlight 1st Gate,2,0,0,70,60
80502,Relics of Arid Moonlight 1st Gate,2,0,1,0,60
80502,Relics of Arid Moonlight 1st Gate,2,0,3,30,60
80502,Relics of Arid Moonlight 1st Gate,2,0,2,0,60
80502,Relics of Arid Moonlight 1st Gate,2,1,2,0,60
80502,Relics of Arid Moonlight 1st Gate,2,1,3,30,60
80502,Relics of Arid Moonlight 1st Gate,2,1,1,0,60
80502,Relics of Arid Moonlight 1st Gate,2,1,0,70,60
80502,Relics of Arid Moonlight 1st Gate,2,2,0,70,60
80502,Relics of Arid Moonlight 1st Gate,2,2,3,30,60
80502,Relics of Arid Moonlight 1st Gate,2,2,2,0,60
80502,Relics of Arid Moonlight 1st Gate,2,2,1,0,60
80502,Relics of Arid Moonlight 1st Gate,2,3,1,0,60
80502,Relics of Arid Moonlight 1st Gate,2,3,2,0,60
80502,Relics of Arid Moonlight 1st Gate,2,3,3,30,60
80502,Relics of Arid Moonlight 1st Gate,2,3,0,70,60
80503,Salt Mines,2,0,1,0,60
80503,Salt Mines,2,0,2,0,60
80503,Salt Mines,2,0,0,70,60
80503,Salt Mines,2,0,3,30,60
80503,Salt Mines,2,1,3,30,60
80503,Salt Mines,2,1,0,70,60
80503,Salt Mines,2,1,2,0,60
80503,Salt Mines,2,1,1,0,60
80503,Salt Mines,2,2,1,0,60
80503,Salt Mines,2,2,2,0,60
80503,Salt Mines,2,2,0,70,60
80503,Salt Mines,2,2,3,30,60
80503,Salt Mines,2,3,2,0,60
80503,Salt Mines,2,3,3,30,60
80503,Salt Mines,2,3,1,0,60
80503,Salt Mines,2,3,0,70,60
80504,Relics of Arid Moonlight 2nd Gate,2,0,0,70,60
80504,Relics of Arid Moonlight 2nd Gate,2,0,3,30,60
80504,Relics of Arid Moonlight 2nd Gate,2,0,2,0,60
80504,Relics of Arid Moonlight 2nd Gate,2,0,1,0,60
80504,Relics of Arid Moonlight 2nd Gate,2,1,1,0,60
80504,Relics of Arid Moonlight 2nd Gate,2,1,2,0,60
80504,Relics of Arid Moonlight 2nd Gate,2,1,3,30,60
80504,Relics of Arid Moonlight 2nd Gate,2,1,0,70,60
80504,Relics of Arid Moonlight 2nd Gate,2,2,0,70,60
80504,Relics of Arid Moonlight 2nd Gate,2,2,3,30,60
80504,Relics of Arid Moonlight 2nd Gate,2,2,2,0,60
80504,Relics of Arid Moonlight 2nd Gate,2,2,1,0,60
80504,Relics of Arid Moonlight 2nd Gate,2,3,1,0,60
80504,Relics of Arid Moonlight 2nd Gate,2,3,2,0,60
80504,Relics of Arid Moonlight 2nd Gate,2,3,3,30,60
80504,Relics of Arid Moonlight 2nd Gate,2,3,0,70,60
80505,Bloody Moon Bridge,2,0,0,70,60
80505,Bloody Moon Bridge,2,0,3,30,60
80505,Bloody Moon Bridge,2,0,2,0,60
80505,Bloody Moon Bridge,2,0,1,0,60
80505,Bloody Moon Bridge,2,1,1,0,60
80505,Bloody Moon Bridge,2,1,2,0,60
80505,Bloody Moon Bridge,2,1,3,30,60
80505,Bloody Moon Bridge,2,1,0,70,60
80505,Bloody Moon Bridge,2,2,0,70,60
80505,Bloody Moon Bridge,2,2,3,30,60
80505,Bloody Moon Bridge,2,2,2,0,60
80505,Bloody Moon Bridge,2,2,1,0,60
80505,Bloody Moon Bridge,2,3,1,0,60
80505,Bloody Moon Bridge,2,3,2,0,60
80505,Bloody Moon Bridge,2,3,3,30,60
80505,Bloody Moon Bridge,2,3,0,70,60
80506,Gray Bridge,2,0,0,70,60
80506,Gray Bridge,2,0,3,30,60
80506,Gray Bridge,2,0,1,0,60
80506,Gray Bridge,2,0,2,0,60
80506,Gray Bridge,2,1,2,0,60
80506,Gray Bridge,2,1,1,0,60
80506,Gray Bridge,2,1,3,30,60
80506,Gray Bridge,2,1,0,70,60
80506,Gray Bridge,2,2,0,70,60
80506,Gray Bridge,2,2,3,30,60
80506,Gray Bridge,2,2,1,0,60
80506,Gray Bridge,2,2,2,0,60
80506,Gray Bridge,2,3,2,0,60
80506,Gray Bridge,2,3,1,0,60
80506,Gray Bridge,2,3,3,30,60
80506,Gray Bridge,2,3,0,70,60
80507,Near Relics of Arid Moonlight,2,0,2,0,60
80507,Near Relics of Arid Moonlight,2,0,3,30,60
80507,Near Relics of Arid Moonlight,2,0,1,0,60
80507,Near Relics of Arid Moonlight,2,0,0,70,60
80507,Near Relics of Arid Moonlight,2,1,0,70,60
80507,Near Relics of Arid Moonlight,2,1,1,0,60
80507,Near Relics of Arid Moonlight,2,1,3,30,60
80507,Near Relics of Arid Moonlight,2,1,2,0,60
80507,Near Relics of Arid Moonlight,2,2,2,0,60
80507,Near Relics of Arid Moonlight,2,2,0,70,60
80507,Near Relics of Arid Moonlight,2,2,3,30,60
80507,Near Relics of Arid Moonlight,2,2,1,0,60
80507,Near Relics of Arid Moonlight,2,3,1,0,60
80507,Near Relics of Arid Moonlight,2,3,3,30,60
80507,Near Relics of Arid Moonlight,2,3,0,70,60
80507,Near Relics of Arid Moonlight,2,3,2,0,60
80600,Rondo Field,2,0,2,0,60
80600,Rondo Field,2,0,3,30,60
80600,Rondo Field,2,0,1,0,60
80600,Rondo Field,2,0,0,70,60
80600,Rondo Field,2,1,0,70,60
80600,Rondo Field,2,1,1,0,60
80600,Rondo Field,2,1,3,30,60
80600,Rondo Field,2,1,2,0,60
80600,Rondo Field,2,2,2,0,60
80600,Rondo Field,2,2,0,70,60
80600,Rondo Field,2,2,3,30,60
80600,Rondo Field,2,2,1,0,60
80600,Rondo Field,2,3,1,0,60
80600,Rondo Field,2,3,3,30,60
80600,Rondo Field,2,3,0,70,60
80600,Rondo Field,2,3,2,0,60
80601,Rondo,1,0,0,100,60
80601,Rondo,1,0,3,0,60
80601,Rondo,1,0,1,0,60
80601,Rondo,1,0,2,0,60
80601,Rondo,1,1,2,0,60
80601,Rondo,1,1,1,0,60
80601,Rondo,1,1,3,0,60
80601,Rondo,1,1,0,100,60
80601,Rondo,1,2,0,100,60
80601,Rondo,1,2,3,0,60
80601,Rondo,1,2,1,0,60
80601,Rondo,1,2,2,0,60
80601,Rondo,1,3,2,0,60
80601,Rondo,1,3,1,0,60
80601,Rondo,1,3,3,0,60
80601,Rondo,1,3,0,100,60
80602,Rondo West Gate,2,0,0,70,60
80602,Rondo West Gate,2,0,3,30,60
80602,Rondo West Gate,2,0,1,0,60
80602,Rondo West Gate,2,0,2,0,60
80602,Rondo West Gate,2,1,2,0,60
80602,Rondo West Gate,2,1,1,0,60
80602,Rondo West Gate,2,1,3,30,60
80602,Rondo West Gate,2,1,0,70,60
80602,Rondo West Gate,2,2,0,70,60
80602,Rondo West Gate,2,2,3,30,60
80602,Rondo West Gate,2,2,1,0,60
80602,Rondo West Gate,2,2,2,0,60
80602,Rondo West Gate,2,3,2,0,60
80602,Rondo West Gate,2,3,1,0,60
80602,Rondo West Gate,2,3,3,30,60
80602,Rondo West Gate,2,3,0,70,60
80603,Rondo East Gate,2,0,0,70,60
80603,Rondo East Gate,2,0,3,30,60
80603,Rondo East Gate,2,0,1,0,60
80603,Rondo East Gate,2,0,2,0,60
80603,Rondo East Gate,2,1,2,0,60
80603,Rondo East Gate,2,1,1,0,60
80603,Rondo East Gate,2,1,3,30,60
80603,Rondo East Gate,2,1,0,70,60
80603,Rondo East Gate,2,2,0,70,60
80603,Rondo East Gate,2,2,3,30,60
80603,Rondo East Gate,2,2,1,0,60
80603,Rondo East Gate,2,2,2,0,60
80603,Rondo East Gate,2,3,2,0,60
80603,Rondo East Gate,2,3,1,0,60
80603,Rondo East Gate,2,3,3,30,60
80603,Rondo East Gate,2,3,0,70,60
80604,Rondo South Gate,2,0,2,0,60
80604,Rondo South Gate,2,0,3,30,60
80604,Rondo South Gate,2,0,1,0,60
80604,Rondo South Gate,2,0,0,70,60
80604,Rondo South Gate,2,1,0,70,60
80604,Rondo South Gate,2,1,1,0,60
80604,Rondo South Gate,2,1,3,30,60
80604,Rondo South Gate,2,1,2,0,60
80604,Rondo South Gate,2,2,2,0,60
80604,Rondo South Gate,2,2,3,30,60
80604,Rondo South Gate,2,2,0,70,60
80604,Rondo South Gate,2,2,1,0,60
80604,Rondo South Gate,2,3,1,0,60
80604,Rondo South Gate,2,3,0,70,60
80604,Rondo South Gate,2,3,3,30,60
80604,Rondo South Gate,2,3,2,0,60
80605,Rondo Arena,5,0,3,0,60
80605,Rondo Arena,5,0,1,0,60
80605,Rondo Arena,5,0,0,100,60
80605,Rondo Arena,5,0,2,0,60
80605,Rondo Arena,5,1,2,0,60
80605,Rondo Arena,5,1,0,100,60
80605,Rondo Arena,5,1,1,0,60
80605,Rondo Arena,5,1,3,0,60
80605,Rondo Arena,5,2,3,0,60
80605,Rondo Arena,5,2,2,0,60
80605,Rondo Arena,5,2,1,0,60
80605,Rondo Arena,5,2,0,100,60
80605,Rondo Arena,5,3,1,0,60
80605,Rondo Arena,5,3,2,0,60
80605,Rondo Arena,5,3,3,0,60
80605,Rondo Arena,5,3,0,100,60
80606,Cherry Blossom Road,2,0,0,100,60
80606,Cherry Blossom Road,2,0,1,0,60
80606,Cherry Blossom Road,2,0,3,0,60
80606,Cherry Blossom Road,2,0,2,0,60
80606,Cherry Blossom Road,2,1,2,0,60
80606,Cherry Blossom Road,2,1,3,0,60
80606,Cherry Blossom Road,2,1,1,0,60
80606,Cherry Blossom Road,2,1,0,100,60
80606,Cherry Blossom Road,2,2,0,100,60
80606,Cherry Blossom Road,2,2,3,0,60
80606,Cherry Blossom Road,2,2,2,0,60
80606,Cherry Blossom Road,2,2,1,0,60
80606,Cherry Blossom Road,2,3,1,0,60
80606,Cherry Blossom Road,2,3,2,0,60
80606,Cherry Blossom Road,2,3,3,0,60
80606,Cherry Blossom Road,2,3,0,100,60
80607,Rondo Training Field,1,0,0,100,60
80607,Rondo Training Field,1,0,1,0,60
80607,Rondo Training Field,1,0,3,0,60
80607,Rondo Training Field,1,0,2,0,60
80607,Rondo Training Field,1,1,2,0,60
80607,Rondo Training Field,1,1,3,0,60
80607,Rondo Training Field,1,1,1,0,60
80607,Rondo Training Field,1,1,0,100,60
80607,Rondo Training Field,1,2,0,100,60
80607,Rondo Training Field,1,2,3,0,60
80607,Rondo Training Field,1,2,2,0,60
80607,Rondo Training Field,1,2,1,0,60
80607,Rondo Training Field,1,3,1,0,60
80607,Rondo Training Field,1,3,2,0,60
80607,Rondo Training Field,1,3,3,0,60
80607,Rondo Training Field,1,3,0,100,60
80700,Palmir Plateau,2,0,0,70,60
80700,Palmir Plateau,2,0,1,0,60
80700,Palmir Plateau,2,0,3,30,60
80700,Palmir Plateau,2,0,2,0,60
80700,Palmir Plateau,2,1,2,0,60
80700,Palmir Plateau,2,1,3,30,60
80700,Palmir Plateau,2,1,1,0,60
80700,Palmir Plateau,2,1,0,70,60
80700,Palmir Plateau,2,2,0,70,60
80700,Palmir Plateau,2,2,3,30,60
80700,Palmir Plateau,2,2,2,0,60
80700,Palmir Plateau,2,2,1,0,60
80700,Palmir Plateau,2,3,1,0,60
80700,Palmir Plateau,2,3,2,0,60
80700,Palmir Plateau,2,3,3,30,60
80700,Palmir Plateau,2,3,0,70,60
80701,The Shrine of Palmir Plateau,2,0,0,100,60
80701,The Shrine of Palmir Plateau,2,0,1,0,60
80701,The Shrine of Palmir Plateau,2,0,3,0,60
80701,The Shrine of Palmir Plateau,2,0,2,0,60
80701,The Shrine of Palmir Plateau,2,1,2,0,60
80701,The Shrine of Palmir Plateau,2,1,3,0,60
80701,The Shrine of Palmir Plateau,2,1,1,0,60
80701,The Shrine of Palmir Plateau,2,1,0,100,60
80701,The Shrine of Palmir Plateau,2,2,0,100,60
80701,The Shrine of Palmir Plateau,2,2,3,0,60
80701,The Shrine of Palmir Plateau,2,2,2,0,60
80701,The Shrine of Palmir Plateau,2,2,1,0,60
80701,The Shrine of Palmir Plateau,2,3,1,0,60
80701,The Shrine of Palmir Plateau,2,3,2,0,60
80701,The Shrine of Palmir Plateau,2,3,3,0,60
80701,The Shrine of Palmir Plateau,2,3,0,100,60
80702,Harrlaih Corral,2,0,2,0,60
80702,Harrlaih Corral,2,0,0,70,60
80702,Harrlaih Corral,2,0,3,30,60
80702,Harrlaih Corral,2,0,1,0,60
80702,Harrlaih Corral,2,1,1,0,60
80702,Harrlaih Corral,2,1,3,30,60
80702,Harrlaih Corral,2,1,0,70,60
80702,Harrlaih Corral,2,1,2,0,60
80702,Harrlaih Corral,2,2,2,0,60
80702,Harrlaih Corral,2,2,3,30,60
80702,Harrlaih Corral,2,2,0,70,60
80702,Harrlaih Corral,2,2,1,0,60
80702,Harrlaih Corral,2,3,1,0,60
80702,Harrlaih Corral,2,3,0,70,60
80702,Harrlaih Corral,2,3,3,30,60
80702,Harrlaih Corral,2,3,2,0,60
80703,Coast,2,0,0,70,60
80703,Coast,2,0,1,0,60
80703,Coast,2,0,2,0,60
80703,Coast,2,0,3,30,60
80703,Coast,2,1,3,30,60
80703,Coast,2,1,2,0,60
80703,Coast,2,1,1,0,60
80703,Coast,2,1,0,70,60
80703,Coast,2,2,0,70,60
80703,Coast,2,2,2,0,60
80703,Coast,2,2,3,30,60
80703,Coast,2,2,1,0,60
80703,Coast,2,3,1,0,60
80703,Coast,2,3,3,30,60
80703,Coast,2,3,2,0,60
80703,Coast,2,3,0,70,60
80704,The Shrine of Palmir Plateau Entrance 1,2,0,0,100,60
80704,The Shrine of Palmir Plateau Entrance 1,2,0,1,0,60
80704,The Shrine of Palmir Plateau Entrance 1,2,0,2,0,60
80704,The Shrine of Palmir Plateau Entrance 1,2,0,3,0,60
80704,The Shrine of Palmir Plateau Entrance 1,2,1,3,0,60
80704,The Shrine of Palmir Plateau Entrance 1,2,1,2,0,60
80704,The Shrine of Palmir Plateau Entrance 1,2,1,1,0,60
80704,The Shrine of Palmir Plateau Entrance 1,2,1,0,100,60
80704,The Shrine of Palmir Plateau Entrance 1,2,2,0,100,60
80704,The Shrine of Palmir Plateau Entrance 1,2,2,2,0,60
80704,The Shrine of Palmir Plateau Entrance 1,2,2,3,0,60
80704,The Shrine of Palmir Plateau Entrance 1,2,2,1,0,60
80704,The Shrine of Palmir Plateau Entrance 1,2,3,1,0,60
80704,The Shrine of Palmir Plateau Entrance 1,2,3,3,0,60
80704,The Shrine of Palmir Plateau Entrance 1,2,3,2,0,60
80704,The Shrine of Palmir Plateau Entrance 1,2,3,0,100,60
80705,The Shrine of Palmir Plateau Entrance 2,2,0,0,100,60
80705,The Shrine of Palmir Plateau Entrance 2,2,0,1,0,60
80705,The Shrine of Palmir Plateau Entrance 2,2,0,2,0,60
80705,The Shrine of Palmir Plateau Entrance 2,2,0,3,0,60
80705,The Shrine of Palmir Plateau Entrance 2,2,1,3,0,60
80705,The Shrine of Palmir Plateau Entrance 2,2,1,2,0,60
80705,The Shrine of Palmir Plateau Entrance 2,2,1,1,0,60
80705,The Shrine of Palmir Plateau Entrance 2,2,1,0,100,60
80705,The Shrine of Palmir Plateau Entrance 2,2,2,0,100,60
80705,The Shrine of Palmir Plateau Entrance 2,2,2,2,0,60
80705,The Shrine of Palmir Plateau Entrance 2,2,2,3,0,60
80705,The Shrine of Palmir Plateau Entrance 2,2,2,1,0,60
80705,The Shrine of Palmir Plateau Entrance 2,2,3,1,0,60
80705,The Shrine of Palmir Plateau Entrance 2,2,3,3,0,60
80705,The Shrine of Palmir Plateau Entrance 2,2,3,2,0,60
80705,The Shrine of Palmir Plateau Entrance 2,2,3,0,100,60
80706,Palmir Plateau,2,0,0,70,60
80706,Palmir Plateau,2,0,1,0,60
80706,Palmir Plateau,2,0,3,30,60
80706,Palmir Plateau,2,0,2,0,60
80706,Palmir Plateau,2,1,2,0,60
80706,Palmir Plateau,2,1,3,30,60
80706,Palmir Plateau,2,1,1,0,60
80706,Palmir Plateau,2,1,0,70,60
80706,Palmir Plateau,2,2,0,70,60
80706,Palmir Plateau,2,2,3,30,60
80706,Palmir Plateau,2,2,2,0,60
80706,Palmir Plateau,2,2,1,0,60
80706,Palmir Plateau,2,3,1,0,60
80706,Palmir Plateau,2,3,2,0,60
80706,Palmir Plateau,2,3,3,30,60
80706,Palmir Plateau,2,3,0,70,60
80800,Laksy East,2,0,1,0,60
80800,Laksy East,2,0,0,70,60
80800,Laksy East,2,0,3,30,60
80800,Laksy East,2,0,2,0,60
80800,Laksy East,2,1,2,0,60
80800,Laksy East,2,1,3,30,60
80800,Laksy East,2,1,1,0,60
80800,Laksy East,2,1,0,70,60
80800,Laksy East,2,2,0,70,60
80800,Laksy East,2,2,1,0,60
80800,Laksy East,2,2,3,30,60
80800,Laksy East,2,2,2,0,60
80800,Laksy East,2,3,1,0,60
80800,Laksy East,2,3,0,70,60
80800,Laksy East,2,3,2,0,60
80800,Laksy East,2,3,3,30,60
80801,Templar Headquarters,2,0,1,0,60
80801,Templar Headquarters,2,0,0,70,60
80801,Templar Headquarters,2,0,2,0,60
80801,Templar Headquarters,2,0,3,30,60
80801,Templar Headquarters,2,1,3,30,60
80801,Templar Headquarters,2,1,2,0,60
80801,Templar Headquarters,2,1,0,70,60
80801,Templar Headquarters,2,1,1,0,60
80801,Templar Headquarters,2,2,1,0,60
80801,Templar Headquarters,2,2,3,30,60
80801,Templar Headquarters,2,2,0,70,60
80801,Templar Headquarters,2,2,2,0,60
80801,Templar Headquarters,2,3,2,0,60
80801,Templar Headquarters,2,3,0,70,60
80801,Templar Headquarters,2,3,3,30,60
80801,Templar Headquarters,2,3,1,0,60
80802,Experimental Magic Field,2,0,0,70,60
80802,Experimental Magic Field,2,0,3,30,60
80802,Experimental Magic Field,2,0,1,0,60
80802,Experimental Magic Field,2,0,2,0,60
80802,Experimental Magic Field,2,1,2,0,60
80802,Experimental Magic Field,2,1,1,0,60
80802,Experimental Magic Field,2,1,3,30,60
80802,Experimental Magic Field,2,1,0,70,60
80802,Experimental Magic Field,2,2,0,70,60
80802,Experimental Magic Field,2,2,3,30,60
80802,Experimental Magic Field,2,2,1,0,60
80802,Experimental Magic Field,2,2,2,0,60
80802,Experimental Magic Field,2,3,2,0,60
80802,Experimental Magic Field,2,3,1,0,60
80802,Experimental Magic Field,2,3,3,30,60
80802,Experimental Magic Field,2,3,0,70,60
80803,Lake of Silence,2,0,0,70,60
80803,Lake of Silence,2,0,3,30,60
80803,Lake of Silence,2,0,1,0,60
80803,Lake of Silence,2,0,2,0,60
80803,Lake of Silence,2,1,2,0,60
80803,Lake of Silence,2,1,1,0,60
80803,Lake of Silence,2,1,3,30,60
80803,Lake of Silence,2,1,0,70,60
80803,Lake of Silence,2,2,0,70,60
80803,Lake of Silence,2,2,3,30,60
80803,Lake of Silence,2,2,1,0,60
80803,Lake of Silence,2,2,2,0,60
80803,Lake of Silence,2,3,2,0,60
80803,Lake of Silence,2,3,1,0,60
80803,Lake of Silence,2,3,3,30,60
80803,Lake of Silence,2,3,0,70,60
80804,Siren's Island,2,0,0,70,60
80804,Siren's Island,2,0,3,30,60
80804,Siren's Island,2,0,1,0,60
80804,Siren's Island,2,0,2,0,60
80804,Siren's Island,2,1,2,0,60
80804,Siren's Island,2,1,1,0,60
80804,Siren's Island,2,1,3,30,60
80804,Siren's Island,2,1,0,70,60
80804,Siren's Island,2,2,0,70,60
80804,Siren's Island,2,2,3,30,60
80804,Siren's Island,2,2,1,0,60
80804,Siren's Island,2,2,2,0,60
80804,Siren's Island,2,3,2,0,60
80804,Siren's Island,2,3,1,0,60
80804,Siren's Island,2,3,3,30,60
80804,Siren's Island,2,3,0,70,60
80900,Laksy Northeast,2,0,0,70,60
80900,Laksy Northeast,2,0,3,30,60
80900,Laksy Northeast,2,0,1,0,60
80900,Laksy Northeast,2,0,2,0,60
80900,Laksy Northeast,2,1,2,0,60
80900,Laksy Northeast,2,1,1,0,60
80900,Laksy Northeast,2,1,3,30,60
80900,Laksy Northeast,2,1,0,70,60
80900,Laksy Northeast,2,2,0,70,60
80900,Laksy Northeast,2,2,3,30,60
80900,Laksy Northeast,2,2,1,0,60
80900,Laksy Northeast,2,2,2,0,60
80900,Laksy Northeast,2,3,2,0,60
80900,Laksy Northeast,2,3,1,0,60
80900,Laksy Northeast,2,3,3,30,60
80900,Laksy Northeast,2,3,0,70,60
80901,Lizardman Habitat,2,0,0,0,60
80901,Lizardman Habitat,2,0,3,100,60
80901,Lizardman Habitat,2,0,1,0,60
80901,Lizardman Habitat,2,0,2,0,60
80901,Lizardman Habitat,2,1,2,0,60
80901,Lizardman Habitat,2,1,1,0,60
80901,Lizardman Habitat,2,1,3,100,60
80901,Lizardman Habitat,2,1,0,0,60
80901,Lizardman Habitat,2,2,0,0,60
80901,Lizardman Habitat,2,2,3,100,60
80901,Lizardman Habitat,2,2,1,0,60
80901,Lizardman Habitat,2,2,2,0,60
80901,Lizardman Habitat,2,3,2,0,60
80901,Lizardman Habitat,2,3,1,0,60
80901,Lizardman Habitat,2,3,3,100,60
80901,Lizardman Habitat,2,3,0,0,60
80902,Fairy's Woods,2,0,0,70,60
80902,Fairy's Woods,2,0,3,30,60
80902,Fairy's Woods,2,0,1,0,60
80902,Fairy's Woods,2,0,2,0,60
80902,Fairy's Woods,2,1,2,0,60
80902,Fairy's Woods,2,1,1,0,60
80902,Fairy's Woods,2,1,3,30,60
80902,Fairy's Woods,2,1,0,70,60
80902,Fairy's Woods,2,2,0,70,60
80902,Fairy's Woods,2,2,3,30,60
80902,Fairy's Woods,2,2,1,0,60
80902,Fairy's Woods,2,2,2,0,60
80902,Fairy's Woods,2,3,2,0,60
80902,Fairy's Woods,2,3,1,0,60
